# TOPAS Version: 3.6.p1
# Parameter File: Tiefendosiskurve_100MeV.txt
# Results for scorer MyScorer
# Scored in component: ScoringBox
# X in 1 bin  of 40 cm
# Y in 1 bin  of 40 cm
# Z in 80 bins of 0.5 cm
# DoseToWater ( Gy ) : Sum   
0, 0, 0, 9.437237102893903e-11
0, 0, 1, 1.021428358560783e-10
0, 0, 2, 1.321524417674524e-10
0, 0, 3, 1.408126115709507e-10
0, 0, 4, 1.070595764818272e-10
0, 0, 5, 1.207396682634254e-10
0, 0, 6, 1.384564130013644e-10
0, 0, 7, 1.134300431360202e-10
0, 0, 8, 1.423490353369417e-10
0, 0, 9, 1.479229100320723e-10
0, 0, 10, 2.099636575714214e-10
0, 0, 11, 1.808964367189247e-10
0, 0, 12, 1.718235276282343e-10
0, 0, 13, 1.861399506752903e-10
0, 0, 14, 1.845792824139991e-10
0, 0, 15, 2.024552331336693e-10
0, 0, 16, 2.208275506898616e-10
0, 0, 17, 2.307958268943366e-10
0, 0, 18, 1.830349483089577e-10
0, 0, 19, 1.941638794189515e-10
0, 0, 20, 2.286470734969015e-10
0, 0, 21, 1.911598795922842e-10
0, 0, 22, 2.544318922215183e-10
0, 0, 23, 2.803959009423096e-10
0, 0, 24, 2.548339594898863e-10
0, 0, 25, 2.49959997145055e-10
0, 0, 26, 3.084958677401772e-10
0, 0, 27, 3.265186176992785e-10
0, 0, 28, 2.734644177770917e-10
0, 0, 29, 3.502796941390329e-10
0, 0, 30, 3.725784125663267e-10
0, 0, 31, 3.575851836856714e-10
0, 0, 32, 3.345370647167556e-10
0, 0, 33, 3.216046040588338e-10
0, 0, 34, 3.452504115930566e-10
0, 0, 35, 3.320128061368166e-10
0, 0, 36, 3.458743846884715e-10
0, 0, 37, 3.990301422618359e-10
0, 0, 38, 3.975371976050468e-10
0, 0, 39, 4.104785122915899e-10
0, 0, 40, 4.263829012085552e-10
0, 0, 41, 4.822314769725722e-10
0, 0, 42, 4.471396586325227e-10
0, 0, 43, 1.148288930608032e-08
0, 0, 44, 1.523968649053131e-07
0, 0, 45, 2.280761890460781e-07
0, 0, 46, 1.661898920701788e-07
0, 0, 47, 1.361403292321484e-07
0, 0, 48, 1.200901778020125e-07
0, 0, 49, 1.094465318374205e-07
0, 0, 50, 1.020551039232487e-07
0, 0, 51, 9.628021047092261e-08
0, 0, 52, 9.169328052394121e-08
0, 0, 53, 8.836288145630533e-08
0, 0, 54, 8.52108854587641e-08
0, 0, 55, 8.269201146049454e-08
0, 0, 56, 8.034716358906735e-08
0, 0, 57, 7.829523696045726e-08
0, 0, 58, 7.676968039049825e-08
0, 0, 59, 7.518455191757312e-08
0, 0, 60, 7.377339983349884e-08
0, 0, 61, 7.222848807941773e-08
0, 0, 62, 7.117749589724554e-08
0, 0, 63, 6.992993206722531e-08
0, 0, 64, 6.874173408277784e-08
0, 0, 65, 6.780288686059066e-08
0, 0, 66, 6.651071515761942e-08
0, 0, 67, 6.583306344509765e-08
0, 0, 68, 6.493987569911042e-08
0, 0, 69, 6.408893682419148e-08
0, 0, 70, 6.327434221020667e-08
0, 0, 71, 6.253928575006285e-08
0, 0, 72, 6.148346187728748e-08
0, 0, 73, 6.07511125849669e-08
0, 0, 74, 5.980750472645013e-08
0, 0, 75, 5.922244383782527e-08
0, 0, 76, 5.809377867649346e-08
0, 0, 77, 5.732720964601867e-08
0, 0, 78, 5.596731966761581e-08
0, 0, 79, 5.452153573060059e-08
