# TOPAS Version: 3.6.p1
# Parameter File: Tiefendosiskurve_100MeV.txt
# Results for scorer MyScorer
# Scored in component: ScoringBox
# X in 1 bin  of 40 cm
# Y in 1 bin  of 40 cm
# Z in 80 bins of 0.5 cm
# DoseToWater ( Gy ) : Sum   
0, 0, 0, 5.279106318756277e-11
0, 0, 1, 6.973678579047515e-11
0, 0, 2, 8.337656259849169e-11
0, 0, 3, 8.297910275567588e-11
0, 0, 4, 8.79392600405815e-11
0, 0, 5, 8.045402538625623e-11
0, 0, 6, 1.012983863457606e-10
0, 0, 7, 7.398071044661947e-11
0, 0, 8, 8.265756135106272e-11
0, 0, 9, 1.213581596326563e-10
0, 0, 10, 9.14972889121124e-11
0, 0, 11, 8.680185042964084e-11
0, 0, 12, 9.522376637205454e-11
0, 0, 13, 1.158908594089958e-10
0, 0, 14, 1.075689745611008e-10
0, 0, 15, 1.125030069104582e-10
0, 0, 16, 1.131606267024132e-10
0, 0, 17, 1.222370399345252e-10
0, 0, 18, 1.264641308340586e-10
0, 0, 19, 1.475439076470408e-10
0, 0, 20, 1.243103397996492e-10
0, 0, 21, 1.538588562111087e-10
0, 0, 22, 1.409236061178376e-10
0, 0, 23, 1.455606607470017e-10
0, 0, 24, 1.463443255467212e-10
0, 0, 25, 1.668680471578199e-10
0, 0, 26, 1.608653765750034e-10
0, 0, 27, 2.13754805522548e-10
0, 0, 28, 1.987146003301632e-10
0, 0, 29, 1.906815122465488e-10
0, 0, 30, 1.844003838513686e-10
0, 0, 31, 2.318722852612254e-10
0, 0, 32, 1.996607462695366e-10
0, 0, 33, 2.030235562999749e-10
0, 0, 34, 2.205302468416548e-10
0, 0, 35, 2.414358157842855e-10
0, 0, 36, 2.451599201425125e-10
0, 0, 37, 2.303621876587059e-10
0, 0, 38, 2.816271382766189e-10
0, 0, 39, 2.608555871308482e-10
0, 0, 40, 2.672418397686727e-10
0, 0, 41, 2.759452666367679e-10
0, 0, 42, 2.802821585934367e-10
0, 0, 43, 2.874862015112001e-10
0, 0, 44, 2.981146163261172e-10
0, 0, 45, 2.759021899834124e-10
0, 0, 46, 3.134764670065238e-10
0, 0, 47, 3.534411097128043e-10
0, 0, 48, 3.988953334310708e-10
0, 0, 49, 3.613064847307612e-10
0, 0, 50, 6.946476727165418e-10
0, 0, 51, 7.262336509938905e-08
0, 0, 52, 2.611747049741098e-07
0, 0, 53, 1.904107165273672e-07
0, 0, 54, 1.490086702915505e-07
0, 0, 55, 1.293302602789481e-07
0, 0, 56, 1.168721937006012e-07
0, 0, 57, 1.082880771718919e-07
0, 0, 58, 1.017727200292029e-07
0, 0, 59, 9.683036950036694e-08
0, 0, 60, 9.286991797807786e-08
0, 0, 61, 8.893209013649539e-08
0, 0, 62, 8.602842882510231e-08
0, 0, 63, 8.379778648759384e-08
0, 0, 64, 8.112181149044773e-08
0, 0, 65, 7.928075262952916e-08
0, 0, 66, 7.714527328062104e-08
0, 0, 67, 7.54040243577947e-08
0, 0, 68, 7.388646139361299e-08
0, 0, 69, 7.250328337704559e-08
0, 0, 70, 7.108081945261802e-08
0, 0, 71, 6.993768408847245e-08
0, 0, 72, 6.852392431255794e-08
0, 0, 73, 6.752296854983797e-08
0, 0, 74, 6.630988735878418e-08
0, 0, 75, 6.536169649962176e-08
0, 0, 76, 6.378181893751389e-08
0, 0, 77, 6.282522235778742e-08
0, 0, 78, 6.134437313676244e-08
0, 0, 79, 5.96679115005827e-08
