# TOPAS Version: 3.6.p1
# Parameter File: Tiefendosiskurve_100MeV.txt
# Results for scorer MyScorer
# Scored in component: ScoringBox
# X in 1 bin  of 40 cm
# Y in 1 bin  of 40 cm
# Z in 80 bins of 0.5 cm
# DoseToWater ( Gy ) : Sum   
0, 0, 0, 4.018420596274552e-10
0, 0, 1, 3.725335318005563e-10
0, 0, 2, 4.194916358724043e-10
0, 0, 3, 4.112538642964125e-10
0, 0, 4, 3.939585324630457e-10
0, 0, 5, 3.758862388014705e-10
0, 0, 6, 4.121212537899765e-10
0, 0, 7, 4.474165204992886e-10
0, 0, 8, 4.091505745318358e-10
0, 0, 9, 5.003232272926539e-10
0, 0, 10, 5.448209661196302e-10
0, 0, 11, 5.539409486665647e-10
0, 0, 12, 5.854580154007749e-10
0, 0, 13, 6.279898268068962e-10
0, 0, 14, 6.998996382456824e-10
0, 0, 15, 7.087633813185334e-10
0, 0, 16, 2.689881650752568e-09
0, 0, 17, 2.746308602752379e-08
0, 0, 18, 1.097542323691414e-07
0, 0, 19, 1.711873949261644e-07
0, 0, 20, 1.529613342654557e-07
0, 0, 21, 1.245011134187735e-07
0, 0, 22, 1.080625295912796e-07
0, 0, 23, 9.795310518256883e-08
0, 0, 24, 9.091132824323722e-08
0, 0, 25, 8.59328395108605e-08
0, 0, 26, 8.211044644212961e-08
0, 0, 27, 7.926419698378595e-08
0, 0, 28, 7.652833744486998e-08
0, 0, 29, 7.413416369672632e-08
0, 0, 30, 7.204766205859414e-08
0, 0, 31, 7.036015148287333e-08
0, 0, 32, 6.893620962955538e-08
0, 0, 33, 6.803637830898879e-08
0, 0, 34, 6.689470666287889e-08
0, 0, 35, 6.592627244117466e-08
0, 0, 36, 6.505715788307498e-08
0, 0, 37, 6.419936227075596e-08
0, 0, 38, 6.379471528816794e-08
0, 0, 39, 6.29453680289771e-08
0, 0, 40, 6.228499671578902e-08
0, 0, 41, 6.164841437339419e-08
0, 0, 42, 6.110303729656152e-08
0, 0, 43, 6.043812561529194e-08
0, 0, 44, 5.997339513896804e-08
0, 0, 45, 5.974840888711697e-08
0, 0, 46, 5.922077050968255e-08
0, 0, 47, 5.872414732266407e-08
0, 0, 48, 5.817240378291899e-08
0, 0, 49, 5.804042046975155e-08
0, 0, 50, 5.763423516214061e-08
0, 0, 51, 5.736784203236311e-08
0, 0, 52, 5.683260084765607e-08
0, 0, 53, 5.668207592179897e-08
0, 0, 54, 5.599427410629687e-08
0, 0, 55, 5.583863682545598e-08
0, 0, 56, 5.520573864714606e-08
0, 0, 57, 5.531352798016087e-08
0, 0, 58, 5.486747767236011e-08
0, 0, 59, 5.467794395030978e-08
0, 0, 60, 5.405010838899216e-08
0, 0, 61, 5.400947600264772e-08
0, 0, 62, 5.336784880682899e-08
0, 0, 63, 5.314900519692856e-08
0, 0, 64, 5.29109094316027e-08
0, 0, 65, 5.244326573006219e-08
0, 0, 66, 5.219396825850708e-08
0, 0, 67, 5.184812934544425e-08
0, 0, 68, 5.151620641186128e-08
0, 0, 69, 5.096875455024019e-08
0, 0, 70, 5.060755370323022e-08
0, 0, 71, 5.042864970050687e-08
0, 0, 72, 4.973657397044917e-08
0, 0, 73, 4.919539264847117e-08
0, 0, 74, 4.851045432019419e-08
0, 0, 75, 4.792094898675714e-08
0, 0, 76, 4.723580460108678e-08
0, 0, 77, 4.69207925846149e-08
0, 0, 78, 4.579954904215811e-08
0, 0, 79, 4.447643320304451e-08
