# TOPAS Version: 3.6.p1
# Parameter File: Tiefendosiskurve_100MeV.txt
# Results for scorer MyScorer
# Scored in component: ScoringBox
# X in 1 bin  of 40 cm
# Y in 1 bin  of 40 cm
# Z in 80 bins of 0.5 cm
# DoseToWater ( Gy ) : Sum   
0, 0, 0, 2.254461062278779e-10
0, 0, 1, 2.624397643646859e-10
0, 0, 2, 3.000096282512743e-10
0, 0, 3, 3.189399855330066e-10
0, 0, 4, 3.542268145473315e-10
0, 0, 5, 3.1809502254454e-10
0, 0, 6, 3.28613691813473e-10
0, 0, 7, 3.295161088434639e-10
0, 0, 8, 3.281460381199253e-10
0, 0, 9, 3.814004112534519e-10
0, 0, 10, 3.540722437467281e-10
0, 0, 11, 3.394785286214841e-10
0, 0, 12, 3.595209407958322e-10
0, 0, 13, 3.779437041107059e-10
0, 0, 14, 3.764754619162147e-10
0, 0, 15, 4.299635925075762e-10
0, 0, 16, 4.355691640700599e-10
0, 0, 17, 4.294423150419391e-10
0, 0, 18, 4.97490548756474e-10
0, 0, 19, 4.711946943736223e-10
0, 0, 20, 5.426518678852688e-10
0, 0, 21, 5.047247619849315e-10
0, 0, 22, 5.358329890903235e-10
0, 0, 23, 5.519462109582207e-10
0, 0, 24, 5.835468219750339e-10
0, 0, 25, 8.086684655239651e-10
0, 0, 26, 1.168533181328257e-08
0, 0, 27, 9.099701259174253e-08
0, 0, 28, 1.862565852661646e-07
0, 0, 29, 1.69826449791799e-07
0, 0, 30, 1.343283315691224e-07
0, 0, 31, 1.155552951104255e-07
0, 0, 32, 1.039484018861003e-07
0, 0, 33, 9.633870945435774e-08
0, 0, 34, 9.081558260959355e-08
0, 0, 35, 8.630156145272849e-08
0, 0, 36, 8.280593277731896e-08
0, 0, 37, 7.96874246589141e-08
0, 0, 38, 7.77734214807424e-08
0, 0, 39, 7.556121062179955e-08
0, 0, 40, 7.384855393866019e-08
0, 0, 41, 7.214494246454706e-08
0, 0, 42, 7.098416432427257e-08
0, 0, 43, 6.983533751281357e-08
0, 0, 44, 6.875649916082693e-08
0, 0, 45, 6.783334072224534e-08
0, 0, 46, 6.672780017424884e-08
0, 0, 47, 6.618795111990039e-08
0, 0, 48, 6.525432638682105e-08
0, 0, 49, 6.443419664492467e-08
0, 0, 50, 6.385490536331417e-08
0, 0, 51, 6.316409439932613e-08
0, 0, 52, 6.239910987915209e-08
0, 0, 53, 6.214162340256735e-08
0, 0, 54, 6.135696395404011e-08
0, 0, 55, 6.076248126873907e-08
0, 0, 56, 6.025517507168843e-08
0, 0, 57, 5.950838399826353e-08
0, 0, 58, 5.915076428664179e-08
0, 0, 59, 5.886941423227654e-08
0, 0, 60, 5.814498749145969e-08
0, 0, 61, 5.77932084411259e-08
0, 0, 62, 5.747365250385883e-08
0, 0, 63, 5.687450155278384e-08
0, 0, 64, 5.649811996022436e-08
0, 0, 65, 5.6107623436219e-08
0, 0, 66, 5.533533453672135e-08
0, 0, 67, 5.500475097619528e-08
0, 0, 68, 5.469723873829935e-08
0, 0, 69, 5.399124702876179e-08
0, 0, 70, 5.346622700130865e-08
0, 0, 71, 5.322468865642804e-08
0, 0, 72, 5.235050792862239e-08
0, 0, 73, 5.187773410852969e-08
0, 0, 74, 5.144872972095982e-08
0, 0, 75, 5.072210029766211e-08
0, 0, 76, 4.989177071479389e-08
0, 0, 77, 4.951464660507554e-08
0, 0, 78, 4.858681279529264e-08
0, 0, 79, 4.714144807849152e-08
